T_idx,T,P_max,S_ref,S_euler,error,improvement,computation_time
46,110.6870116625762,1000,-0.7970788571011093,-0.9362749313609444,0.139196074259835,82.52789507787861,0.0
47,110.9263925163971,1000,-0.9064184134220912,-0.7058324435860363,0.2005859698360549,77.87562447338865,0.0
48,111.16629107498146,1000,-0.0160769213430076,-0.332129648273593,0.3160527269305854,-1873.5724527018624,0.0
49,111.40670845796,1000,-0.1260552490409125,-0.1711878258522978,0.0451325768113853,64.13203528162943,0.0
50,111.64764578738536,1000,-0.2363542669564676,-0.1154696175648254,0.1208846493916421,48.86674745628055,0.0
51,111.88910418773638,1000,0.6530251522007471,0.1401856222656858,0.5128395299350612,21.465160987804055,0.0
52,112.13108478592416,1000,0.5420821334460951,0.4878804842106472,0.0542016492354479,89.99139295797815,0.0
53,112.3735887112966,1000,0.4308157995145231,0.5371247069157857,0.1063089074012626,75.34088986111178,0.0
54,112.6166170956443,1000,0.3192252708544237,0.259550283475784,0.0596749873786396,81.29131317838252,0.0
55,112.86017107320556,1000,0.207309665622023,0.0478799564416567,0.1594297091803663,23.089318762391542,0.0
56,113.10425178067138,1000,0.0950680996757138,0.0963834143853952,0.0013153147096814,98.67893801628904,0.0
57,113.34886035719146,1000,-0.0175003134301032,0.120175937551982,0.1376762509820852,-689.0107680176501,0.0
58,113.59399794437871,1000,-0.1303964624504568,-0.1380181328051672,0.0076216703547104,94.10759389504064,0.0
59,113.83966568631544,1000,-0.2436212384560343,-0.4267786839601882,0.1831574455041539,24.776871201816657,0.0
60,114.08586472955774,1000,-0.3571755348386566,-0.3175921210178445,0.039583413820812,88.93213105167958,0.0
61,114.33259622314176,1000,0.5289397526825063,0.138545031481945,0.3903947212005613,26.190098224948493,0.0
62,114.57986131858856,1000,0.4147237260552135,0.4643515277862843,0.0496278017310707,88.0491504720059,0.0
63,114.82766116990932,1000,0.3001754848883643,0.4371997927001093,0.137024307811745,54.3799488153923,0.0
64,115.07599693361138,1000,0.1852941264457729,0.2936611867233917,0.1083670602776188,41.56546606413961,0.0
65,115.32486976870278,1000,0.070078745640604,0.2004587708391845,0.1303800251985805,-85.81336432884193,0.0
66,115.5742808366986,1000,-0.0454715649709505,0.0216645137762855,0.0671360787472361,-47.70428688647641,0.0
67,115.82423130162547,1000,-0.1613577151952474,-0.2203706620388989,0.0590129468436515,63.37877684922854,0.0
68,116.07472233002775,1000,-0.2775806172075079,-0.1892036912088357,0.0883769259986721,68.17574033469373,0.0
69,116.32575509097268,1000,0.6058588144423376,0.1841824365269109,0.4216763779154266,30.397363749528697,0.0
70,116.57733075605547,1000,0.4889596628237956,0.4584355968603555,0.03052406596344,93.74643844619332,0.0
71,116.8294504994056,1000,0.3717210086194392,0.3232032470966581,0.048517761522781,86.93452717090635,0.0
72,117.0821154976913,1000,0.2541419301192854,0.0388778721133477,0.2152640580059376,15.294292236297087,0.0
73,117.3353269301261,1000,0.1362215032143132,-0.0389614275033268,0.17518293071764,-28.58966349550245,0.0
74,117.58908597847328,1000,0.0179588013908301,0.0342701736796643,0.0163113722888342,9.770750377515848,0.0
75,117.84339382705228,1000,-0.100647104275964,0.0111509758468774,0.1117980801228414,-11.08547944484743,0.0
76,118.0982516627438,1000,-0.2195971451279403,-0.1435713306255916,0.0760258145023486,65.3961379831062,0.0
77,118.35366067499508,1000,-0.3388922549299658,-0.2551222593653232,0.0837699955646426,75.29367919034537,0.0
78,118.6096220558262,1000,-0.4585333698764223,-0.1597757168761745,0.2987576530002477,34.84919781585488,0.0
79,118.86613699983477,1000,0.421478571403101,0.1211330608699508,0.3003455105331502,28.736224636121865,0.0
80,119.1232067042023,1000,0.3011426278372031,0.3414481695255513,0.0403055416883482,86.63675293545465,0.0
81,119.3808323686991,1000,0.1804578559069468,0.2721325026940717,0.0916746467871249,49.24526637281449,0.0
82,119.63901519569048,1000,0.0594233096392808,0.0148211335731866,0.0446021760660941,24.918372324680625,0.0
83,119.89775639014204,1000,-0.0619619593989763,-0.142259200260342,0.0802972408613656,-29.796315020320996,0.0
84,120.15705715962508,1000,-0.1836989021072139,-0.1663399443970748,0.017358957710139,90.57753331151594,0.0
85,120.4169187143229,1000,-0.3057884718576378,-0.2784517795137221,0.0273366923439156,91.07666311616384,0.0
86,120.67734226703556,1000,-0.4282316245010537,-0.522871950038882,0.0946403255378283,77.8840642580205,0.0
87,120.93832903318658,1000,-0.5510293183736225,-0.6533778698516596,0.1023485514780371,81.41413297842051,0.0
88,121.19988023082747,1000,-0.6741825143026425,-0.4847346115984791,0.1894479027041634,71.90544764404446,0.0
89,121.46199708064444,1000,0.2023078243867417,-0.1425115379117411,0.3448193622984827,-70.42391408954609,0.0
90,121.7246808059636,1000,0.0784407318653971,0.073007488678137,0.00543324318726,93.00884416166106,0.0
91,121.9879326327564,1000,-0.0457847602059436,-0.0191258762482147,0.0266588839577288,41.82311309169025,0.0
92,122.25175378964614,1000,-0.1703696226834344,-0.3058614153443744,0.13549179266094,20.414680954530688,0.0
93,122.5161455079128,1000,-0.2953148289460055,-0.4589932231474578,0.1636783942014522,44.546456483754135,0.0
94,122.78110902149965,1000,-0.4206213549021894,-0.236024867567879,0.1845964873343103,56.12058824031232,0.0
95,123.04664556701812,1000,0.4537098210039427,0.2349080381148379,0.2188017828891048,51.768801762665085,0.0
96,123.31275638375443,1000,0.3276777177859821,0.5153446913894626,0.1876669736034805,42.7539926970604,0.0
97,123.57944271367502,1000,0.2012813519089037,0.3510135396378184,0.1497321877289147,25.656981679556058,0.0
98,123.8467058014318,1000,0.0745197372828796,0.0728698146501685,0.001649922632711,97.71571205784204,0.0
99,124.1145468943691,1000,-0.0526081147436789,0.1948740223321719,0.2474821370758508,-370.80238327482704,0.0
100,124.3829672425283,1000,0.819896804609968,0.6259162639258088,0.1939805406841592,76.33589518893183,0.0
101,124.65196809865472,1000,0.692033501549884,0.7929833690087269,0.1009498674588429,85.42138329370718,0.0
102,124.9215507182025,1000,0.5638009797014453,0.5552878328578694,0.0085131468435758,98.48077143726968,0.0
103,125.19171635934129,1000,0.4351982401024093,0.3142611634395311,0.1209370766628782,72.20224911737175,0.0
104,125.46246628296171,1000,0.3062242811965601,0.2256760270712228,0.0805482541253372,73.68360202234227,0.0
105,125.73380175268105,1000,0.1768780988273377,0.0838020614133984,0.0930760374139393,47.36430399306428,0.0
106,126.00572403484972,1000,0.0471586862308677,-0.0903165641759668,0.1374752504068345,-191.3027944080787,0.0
107,126.27823439855648,1000,-0.0829349659701512,-0.1273454154867785,0.0444104495166273,46.35418748176696,0.0
108,126.5513341156352,1000,-0.2134038697735203,-0.1797354433928404,0.0336684263806798,84.24382773169458,0.0
109,126.82502446066977,1000,-0.3442490398036731,-0.4115258018078205,0.0672767620041474,80.4387896886797,0.0
110,127.09930671100102,1000,-0.475471493318728,-0.5329681430846913,0.0574966497659633,87.89514367685324,0.0
111,127.37418214673224,1000,-0.6070722502169401,-0.2484491600020899,0.3586230902148501,40.929307661739976,0.0
112,127.64965205073486,1000,0.2609476669567964,0.171234181293803,0.0897134856629933,65.60706213969506,0.0
113,127.92571770865516,1000,0.1285872330038709,0.2592802240900857,0.1306929910862148,-1.5563553304329194,0.0
114,128.20238040891942,1000,-0.0041545799342736,0.022728986852004,0.0268835667862776,-553.9800053811153,0.0
115,128.4796414427409,1000,-0.1372788023833284,-0.1818668658870983,0.0445880635037699,67.47023721548237,0.0
116,129.03596368987516,1000,-0.4046786112909505,-0.4025344573604138,0.0021441539305366,99.48279271748451,0.0
117,129.31502749960077,1000,-0.5389562721958652,-0.4713577676737703,0.0675985045220948,87.46583829855336,0.0
118,129.5946948357205,1000,0.3263795084824369,-0.1834070765405961,0.509786585023033,-56.1856124797044,0.0
119,129.8749670034706,1000,0.1913276867825605,0.1956832511729587,0.0043555643903981,97.75079314388812,0.0
120,130.15584531090948,1000,0.05588721603586,0.112749058400447,0.056861842364587,-1.5601615045309496,0.0
121,130.4373310689251,1000,-0.0799429531409266,-0.297668582354766,0.2177256292138394,-172.58819667094295,0.0
122,130.71942559123983,1000,-0.2161638728519707,-0.4064816296930515,0.1903177568410808,11.912581756605553,0.0
123,131.00213019441767,1000,-0.3527765979296844,-0.0638392271114168,0.2889373708182676,18.09881645074313,0.0
124,131.5693749238609,1000,0.3728183028039345,0.5115349808278455,0.138716678023911,62.81096455670551,0.0
125,131.85391769751516,1000,0.2350238052483533,0.3121861840193029,0.0771623787709496,67.19669038676594,0.0
126,132.13907584682252,1000,0.0968332555785105,0.0621873254579034,0.034645930120607,64.18777523257627,0.0
127,132.42485070264522,1000,-0.0417544147817452,0.0589053547235244,0.1006597695052696,-141.24515163231226,0.0
128,132.71124359872374,1000,-0.180740277178155,0.0032635359873523,0.1840038131655073,-1.8061488877356775,0.0
129,132.99825587168257,1000,-0.3201254057327825,-0.3426102367897316,0.0224848310569491,92.95957068740638,0.0
130,133.57414390920067,1000,0.3999022282693703,0.0910466099887337,0.3088556182806364,22.764391355870977,0.0
131,133.86302236148802,1000,0.2593128286358703,0.336355157195955,0.0770423285600847,70.31458730860848,0.0
132,134.15252556612438,1000,0.1183198384495141,0.011702660932864,0.10661717751665,9.88657009687633,0.0
133,134.44265487425088,1000,-0.0230778304001114,-0.1182702767384761,0.0951924463383647,-313.5820942436187,0.0
134,135.02479722015465,1000,0.6929084293684655,0.5950863037235655,0.0978221256449,85.8763008282099,0.0
135,135.31681297484957,1000,0.5502901676435475,0.5431560855093323,0.0071340821342152,98.69478868501518,0.0
136,135.60946026688225,1000,0.4072628465550151,0.3322836041079962,0.0749792424470189,81.57967597775185,0.0
137,136.19665492917414,1000,0.119976614330094,0.1720766306034635,0.0521000162733695,56.63304007889795,0.0
138,136.49120503993046,1000,-0.0242845099280167,0.0382544623467446,0.0625389722747613,-157.84197655447483,0.0
139,136.78639216903213,1000,-0.1689591198078643,-0.1516451906093542,0.0173139291985101,89.77835336878339,0.0
140,137.37868299592392,1000,-0.4595532542629352,-0.3415015824435249,0.1180516718194102,74.31945142302912,0.0
141,137.67578945799562,1000,-0.6054750149690488,-0.5691630754829524,0.0363119394860963,94.01021406807384,0.0
142,137.9735384669887,1000,-0.7518147335732377,-0.4971480093137601,0.2546667242594775,66.1306265671483,0.0
143,138.57096968724338,1000,-0.0457525486435405,-0.0452181924142702,0.0005343562292702,98.93555774835755,0.0
144,138.87065468677756,1000,-0.1933529044824874,-0.2452989967201229,0.0519460922376355,73.10271107223733,0.0
145,139.4719704579677,1000,-0.4898221831425762,-0.510082086084451,0.0202599029418748,95.85371547263442,0.0
146,139.77360403602552,1000,0.3613066170781928,-0.2121501165904096,0.5734567336686024,-58.7097639690095,0.0
147,140.0758899517189,1000,0.2120095207832827,0.2173384709759736,0.0053289501926909,97.5093434363831,0.0
148,140.6824244422592,1000,-0.0878669477423616,-0.1813634805827843,0.0934965328404226,-6.517733219471439,0.0
149,140.98667584786455,1000,-0.2384486205858949,0.1368437061454768,0.3752923267313717,-57.400501967970385,0.0
150,141.59715407961343,1000,0.4590953827014007,0.5048947223075332,0.0457993396061324,90.03522119973569,0.0
151,141.90338375492095,1000,0.3072187403218728,0.2877816345779815,0.0194371057438912,93.65895624331868,0.0
152,142.51783137043438,1000,0.0021623487386761,-0.0591334412688482,0.0612957900075243,-2677.078539161876,0.0
153,142.8260521783297,1000,-0.1510197370084343,-0.1642296134898925,0.0132098764814582,91.21943659367362,0.0
154,143.444494986894,1000,0.5413024475552257,0.6432836221045246,0.1019811745492988,81.17018689074355,0.0
155,143.7547198738985,1000,0.386804363152844,0.3753479332362242,0.0114564299166197,97.02661348790244,0.0
156,144.37718385261425,1000,0.0764839313531828,-0.0207917817335468,0.0972757130867296,-27.16819413002427,0.0
157,145.00234312651833,1000,-0.2356100996196302,-0.3193619080607078,0.0837518084410776,64.4269023315599,0.0
158,145.31593714430144,1000,-0.3923251945026123,-0.342131651892077,0.0501935426105352,87.21628325849477,0.0
159,145.94516125941223,1000,-0.7070975294489433,-0.285858248377445,0.4212392810714983,40.42958812853384,0.0
160,146.26079429339285,1000,0.1348428266471626,0.2054808208585278,0.0706379942113652,47.66579169566023,0.0
161,146.89410967966924,1000,-0.1826294469311495,-0.2824184871580578,0.0997890402269083,45.32159471985262,0.0
162,147.5301673481849,1000,0.4980862181826986,0.2218697558709793,0.2762164623117192,44.54042831778766,0.0
163,147.84922824696326,1000,0.3377614858961938,0.1888777150328333,0.1488837708633604,55.91301681294957,0.0
164,148.4894216190166,1000,0.0157407804083411,-0.0698125435554044,0.0855533239637454,-442.2590922871224,0.0
165,149.13238705527675,1000,-0.3081164314651992,-0.1981176404156487,0.1099987910495504,64.30888340477944,0.0
166,149.45491304644247,1000,-0.4707368086300093,-0.520782631771225,0.0500458231412156,89.3581901458818,0.0
167,150.1020591011606,1000,0.2026327040476898,-0.1602134502690411,0.3628461543167309,-79.04870415320129,0.0
168,150.75200732549365,1000,-0.1258590519745402,0.0923809750378208,0.2182400270123611,-73.42600564896749,0.0
169,151.40476985295382,1000,0.5437779286554344,0.6573580559322275,0.1135801272767931,79.12250987005478,0.0
170,151.73221028643886,1000,0.3778915577696837,0.298552468099208,0.0793390896704757,78.99566339095024,0.0
171,152.38921713391548,1000,0.0447027903421563,0.1262510070361001,0.0815482166939438,-82.14843959496008,0.0
172,153.04906884865406,1000,0.709617546378163,0.1538365611782239,0.5557809851999391,21.6774753269258,0.0
173,153.71177774904942,1000,0.3726256492897014,0.1824380296111337,0.1901876196785676,48.95446942475098,0.0
174,154.37735620683551,1000,0.0337168699161562,0.1484293918495708,0.1147125219334146,-239.6627847616856,0.0
175,154.71122540055865,1000,-0.1364595616805766,0.0258075897470556,0.1622671514276322,-18.91820436973154,0.0
176,155.38113150868017,1000,-0.4782629598117612,-0.3595843276889071,0.1186786321228541,75.19219529715726,0.0
177,156.05393833840438,1000,-0.8220090448737042,-0.5106283457276565,0.3113806991460477,62.12276468498936,0.0
178,156.72965844997773,1000,-0.1677082321225899,-0.1476541487723459,0.020054083350244,88.06449650045045,0.0
179,157.40830445803306,1000,-0.5153709905876891,-0.4408919444740005,0.0744790461136885,85.55545350374322,0.0
180,158.08988903182495,1000,0.1349921566582799,0.2143952813416053,0.0794031246833254,41.228789778699735,0.0
181,158.7744248954669,1000,-0.2166293677728794,0.161143248534433,0.3777726163073124,-74.40095724675591,0.0
182,159.46192482816775,1000,0.4297538041426028,0.3918943506869318,0.0378594534556709,91.18160854544674,0.0
183,160.15240166447117,1000,0.0741309855656325,0.2529959622934202,0.1788649767277877,-141.09181688589302,0.0
184,160.84586829449486,1000,-0.2835085654813736,-0.2418096153989267,0.0416989500824468,85.30422523115064,0.0
185,161.54233766417124,1000,0.3568243536083883,0.3225903175545196,0.0342340360538687,90.39551422176496,0.0
186,162.24182277548925,1000,-0.0048811102524721,-0.1875659173311242,0.1826848070786521,-3675.1397073146913,0.0
187,162.9443366867368,1000,-0.3686358661252486,-0.1422404250937683,0.2263954410314802,38.58987781284223,0.0
188,163.6498925127451,1000,0.2655491206732745,0.5055313206530379,0.2399821999797633,9.656990013107045,0.0
189,164.35850342513288,1000,-0.1023371717113997,0.1080179497674177,0.2103551214788174,-105.59267181567074,0.0
190,165.07018265255246,1000,-0.4723058219557237,-0.6815549889571982,0.2092491670014745,55.68397968633404,0.0
191,166.14348366306865,1000,-0.0311875935220537,0.0368951782523731,0.0680827717744268,-118.45241428495724,0.0
192,166.8628919299369,1000,-0.4064109830984742,-0.4243043267857678,0.0178933436872936,95.58701898567718,0.0
193,167.58541526483563,1000,0.216244042491414,0.1294735889243102,0.0867704535671037,59.8628749643209,0.0
194,168.3110671561404,1000,-0.1632338546801806,-0.0794287155451621,0.0838051391350184,48.671209901137594,0.0
195,169.0398611506319,1000,-0.5448560709503077,-0.0802289910656926,0.4646270798846151,14.725864743258636,0.0
196,170.13897336384352,1000,0.8786649323116016,0.8394912070264926,0.0391737252851089,95.53743853198536,0.0
197,170.87568226903684,1000,0.4916316733592815,0.2928516738129405,0.1987799995463409,59.56259008371856,0.0
198,171.61558115475174,1000,0.1024137439084887,-0.0338376745138882,0.1362514184223769,-33.02770785341424,0.0
199,172.73144092853912,1000,-0.4855349362994394,-0.400180352483906,0.0853545838155334,82.42702383946214,0.0
200,173.47937532724268,1000,0.1197343017070789,-0.2489608419530162,0.3686951436600951,-207.86139039177112,0.0
201,174.2305483133265,1000,-0.2772222140211126,-0.4103613553016131,0.1331391412805005,51.953529266695334,0.0
202,175.36341083617896,1000,0.1231437324239116,0.0955842125636693,0.0275595198602422,77.59620991535644,0.0
203,176.1227417751979,1000,-0.2794292514059565,-0.3413040813516355,0.061874829945679,77.84024904972965,0.0
204,177.2679075082491,1000,0.1124557815447028,0.0494910313500647,0.062964750194638,43.99469068179514,0.0
205,178.03548499789946,1000,-0.2958088438492775,-0.1956395806054324,0.100169263243845,66.14549313049125,0.0
206,178.80638613033946,1000,0.2936286086068089,0.4038158538372566,0.1101872452304477,62.49130923470509,0.0
207,179.9690011576966,1000,0.673449378964618,0.2173111107615039,0.456138268203114,32.266600579856245,0.0
208,180.74827449636948,1000,0.2570883140531984,0.0696728320488276,0.1874154820043707,27.096871649958835,0.0
209,181.92351585461253,1000,-0.3718466599221925,-0.3003037864244164,0.0715428734977761,80.76803164323064,0.0
210,183.10639873670416,1000,-0.0060911597413721,-0.0239249128082913,0.0178337530669192,-195.13025536721688,0.0
211,183.8992571387512,1000,-0.4318915155315079,-0.35601856274956,0.0758729527819478,82.43928806715614,0.0
212,185.0949864664135,1000,-0.0750797343278797,-0.3331294253977178,0.2580496910698381,-243.91268914235215,0.0
213,185.89645553690585,1000,0.4931177478806663,0.4887666106031808,0.0043511372774855,99.11045731397778,0.0
214,187.10517082620257,1000,-0.1591336459894277,0.1051542244519644,0.2642878704413921,-66.09391062714067,0.0
215,188.3217452898249,1000,0.1831190764230399,0.0152630396828308,0.167856036740209,8.333432806652736,0.0
216,189.13718636163543,1000,-0.2584540395527398,-0.3006981712008413,0.0422441316481014,83.63928467187787,0.0
217,190.36697317101596,1000,0.0745411672433051,0.0226353254151272,0.0519058418281778,30.352023011992213,0.0
218,191.6047561636201,1000,-0.5980773139231068,-0.5285007181654139,0.0695765957576929,88.3717358004537,0.0
219,192.85058733134213,1000,-0.2763542853418096,-0.3362467374320713,0.0598924520902617,78.31251426253003,0.0
220,194.1045190041328,1000,0.0396651054106369,-0.0332389213224705,0.0729040267331075,-83.72678256615701,0.0
221,194.94499972916225,1000,-0.4195131076021203,-0.4839461850180466,0.0644330774159263,84.63163099403111,0.0
222,196.2125494576605,1000,-0.1131010538946034,-0.1111103422104295,0.0019907116841738,98.26924753905791,0.0
223,197.48834090724125,1000,0.1874852605764231,0.1884636025764245,0.0009783420000014,99.4961770362437,0.0
224,198.77242766630843,1000,0.482199399827404,0.3546493656160997,0.1275500342113043,73.54319192211224,0.0
225,200.0648636717017,1000,-0.2290054296911741,-0.1814517984895751,0.0475536312015989,79.24618474453698,0.0
226,201.36570321096363,1000,0.0538236182178188,-0.2429933594235264,0.2968169776413452,-451.1862650327417,0.0
227,202.6750009246188,1000,0.3306390267922055,0.1014706017830068,0.2291684250091987,30.686202513274953,0.0
228,203.99281180846975,1000,-0.3986070864163111,-0.3041393710342264,0.0944677153820847,76.30676609959566,0.0
229,205.31919121590596,1000,-0.1339629722881428,0.2296282046928269,0.3635911769809697,-171.45303453717494,0.0
230,206.65419486023004,1000,0.1245227470965704,0.1052900621889556,0.0192326849076147,84.53309796862168,0.0
231,207.99787881699763,1000,0.3768010756711691,-0.1513207876951227,0.5281218633662919,-40.1559323479941,0.0
232,209.3502995263719,1000,-0.3771773594250353,-0.1739435048261927,0.2032338545988425,46.12103827707234,0.0
233,211.1672158812657,1000,-0.392300730022299,-0.5674938577053736,0.1751931276830746,55.33055483839474,0.0
234,212.5402439021428,1000,-0.1610724237079406,-0.1726458191434131,0.0115733954354725,92.79402116920114,0.0
235,213.9221994733418,1000,0.0637317849670746,0.0941119307836877,0.0303801458166131,52.4030409176524,0.0
236,215.31314064258896,1000,0.2820608574127615,0.3920060831049819,0.1099452256922204,61.035917238809375,0.0
237,217.18180750163876,1000,0.2296715704373755,0.0376843458320267,0.1919872246053487,16.405746868539755,0.0
238,218.59394293222635,1000,-0.5673086998982513,-0.5133756120725024,0.0539330878257489,90.49800689827934,0.0
239,220.01526019299263,1000,-0.3709370836563379,-0.5222485344652873,0.1513114508089494,59.19688355719003,0.0
240,221.92473596386665,1000,0.5471256479590636,0.6405510292941613,0.0934253813350977,82.93072175970016,0.0
241,223.367710337197,1000,-0.2722208754193477,-0.2124785693579735,0.0597423060613741,78.06225168522244,0.0
242,225.3062814640831,1000,0.6246902170019218,0.561046682803369,0.0636435341985528,89.80775339894474,0.0
243,226.77124294704265,1000,-0.2106668675319012,-0.1137039866308668,0.0969628809010344,53.98085307151263,0.0
244,228.73935276614571,1000,-0.3353008031820763,-0.4285437269193362,0.0932429237372599,72.18020966880246,0.0
245,230.22663638408127,1000,-0.1869661324800227,-0.3204182872626929,0.1334521547826702,28.5958775695688,0.0
246,232.22473498687637,1000,0.6664544374297272,0.5821205531567073,0.0843338842730199,87.34214656543917,0.0
247,233.73468087003403,1000,0.7981778252187441,0.2736863160974006,0.5244915091213436,34.28767117257604,0.0
248,235.7632252061987,1000,-0.3707547675201532,-0.3689429821642935,0.0018117853558596,99.51887522373012,0.0
249,237.8093749405376,1000,0.4473535542816737,0.0652568248483361,0.3820967294333376,14.58639519379637,0.0
250,239.35563264942465,1000,-0.4476519013269035,-0.4631816968191806,0.015529795492277,96.52442805444277,0.0
251,241.4329602891776,1000,0.3474477806990911,0.4093597688307663,0.0619119881316752,82.19023616015939,0.0
252,243.52831670926517,1000,0.129208544546934,0.0115398153334206,0.1176687292135134,8.929273109960484,0.0
253,245.64185837846676,1000,-0.1025103865274049,-0.0959448368696142,0.0065655496577906,93.61988983118188,0.0
254,247.23904359136264,1000,-0.0352311316868437,-0.3445349592932947,0.309303827606451,-778.6726767764698,0.0
255,249.38479004066667,1000,-0.2908826087785217,-0.152960460360065,0.1379221484184566,52.589752716323765,0.0
256,251.54915906574905,1000,0.4395916208349533,0.445302395720854,0.0057107748859007,98.70696545364449,0.0
257,253.7323122888413,1000,0.1560453102304931,0.1144684437438562,0.0415768664866368,73.34361714227788,0.0
258,255.93441273486692,1000,-0.1416692809789218,-0.2127555660221364,0.0710862850432146,49.79489987231966,0.0
259,258.15562484361527,1000,-0.4537014015520566,-0.4770627149707048,0.0233613134186482,94.84499598338256,0.0
260,260.396114482022,1000,0.2197981763263958,0.2363237092637489,0.016525532937353,92.49395293503552,0.0
261,262.6560489565537,1000,-0.1213228581546624,-0.2601852096483868,0.1388623514937244,-14.501512994959706,0.0
262,265.5085685828066,1000,-0.8185189399899597,-0.5297942584939154,0.2887246814960443,64.72793717408433,0.0
263,267.81287319433056,1000,-0.1931013129033501,0.0932126178866272,0.2863139307899773,-48.277544441498335,0.0
264,270.1371764814941,1000,0.4171898789949123,0.2602184562555356,0.1569714227393767,62.37043570634787,0.0
265,272.4816520094703,1000,0.0121956126459207,0.1190849471736266,0.1068893345277059,-774.5125629379298,0.0
266,275.44088048807805,1000,-0.7657872826437195,-0.531663969425038,0.2341233132186815,69.42929154564953,0.0
267,277.8313859791012,1000,-0.2057636801016292,-0.1401746381929222,0.0655890419087069,68.13199506988916,0.0
268,280.2426382688293,1000,0.3384463608677905,0.1113366045670659,0.2271097563007245,32.89408119563241,0.0
269,283.2861532723881,1000,0.4962180026540227,0.1637798976013177,0.332438105052705,33.0040769950457,0.0
270,285.7447465782489,1000,0.004237926290275,-0.0143625367441518,0.0186004630344268,-337.0590313569583,0.0
271,288.84801604777454,1000,0.1162374288642723,-0.0105321077400588,0.1267695366043311,-9.05906818012567,0.0
272,291.35487983360696,1000,-0.412792670282891,-0.5283212821181532,0.1155286118352622,72.0058633300723,0.0
273,294.5190769508315,1000,-0.3476525069644657,-0.4816560634997352,0.1340035565352695,61.44576810319198,0.0
274,297.075158928984,1000,0.0853876501408227,0.1394357416241289,0.0540480914833061,36.74536203173619,0.0
275,300.3014799091541,1000,0.102556227101107,0.2433919630787595,0.1408357359776524,-37.27429668887507,0.0
276,303.5628396556237,1000,0.0925839184132706,0.0227494224679027,0.0698344959453678,24.565881781291957,0.0
277,306.85961869939115,1000,0.0551150752985284,-0.0076610932651718,0.0627761685637002,-13.89472929392976,0.0
278,309.52280218244687,1000,-0.5948993864826329,-0.5132240883691962,0.0816752981134366,86.27384462285019,0.0
279,312.884308119606,1000,0.3172272977951842,0.4564203923421679,0.1391930945469837,56.131580362642985,0.0
280,316.2823209702651,1000,0.20083738457226,0.032982472955508,0.1678549116167519,16.420762549190794,0.0
281,319.7172372099205,1000,0.055557733068427,-0.1719912532753336,0.2275489863437606,-309.456591204619,0.0
282,323.1894576199043,1000,-0.1189895389148892,-0.0962827581227596,0.0227067807921295,80.93094994756902,0.0
283,326.6993873341493,1000,-0.3231871139717088,-0.1533496301599316,0.1698374838117771,47.452158683585616,0.0
284,330.2474358864581,1000,0.4425774652114522,0.3998023034033866,0.0427751618080655,90.33089032689692,0.0
285,333.83401725828725,1000,0.1779117354272804,-0.1170112331684124,0.2949229685956928,-65.76191816938439,0.0
286,337.45954992704986,1000,-0.1175817482196789,-0.0365783179852901,0.0810034302343887,31.114040059551012,0.0
287,341.8622007796388,1000,0.0865663737276562,0.2468346427292294,0.1602682690015732,-85.07529316675318,0.0
288,345.5749218118478,1000,-0.2781721220311141,-0.2515374910433775,0.0266346309877365,90.43136410005675,0.0
289,349.3279640536892,1000,0.3249556016767979,-0.0621965727108766,0.3871521743876745,-19.138903641213727,0.0
290,353.8854556378111,1000,0.4057018799925145,0.5083767175874792,0.1026748375949646,74.69783545837677,0.0
291,357.7287526479602,1000,-0.0633472639486854,0.1153255022323037,0.1786727661809891,-182.1061452144223,0.0
292,361.6137889601149,1000,0.4341100507692453,0.3805475900154886,0.0535624607537567,87.6578448705563,0.0
293,366.33156700674976,1000,0.3862326766530817,0.1573051637658893,0.2289275128871923,40.72617385411762,0.0
294,371.1108953326514,1000,0.2887316443894605,0.1338372069119008,0.1548944374775596,46.350625925984104,0.0
295,375.1412655322266,1000,-0.3309857024374147,-0.239432280767331,0.0915534216700837,72.34302486405907,0.0
296,380.03552919403074,1000,0.4785124840386943,0.1374290929460419,0.3410833910926524,28.71901699191656,0.0
297,384.9936456467485,1000,0.2361574329907615,-0.1707111853533995,0.406868618344161,-72.281754068225,0.0
298,389.1747864754212,1000,0.4940008108018142,0.4731763344625798,0.0208244763392343,95.78122205323456,0.0
299,394.2521378375397,1000,0.1544690060186885,-0.0359641380208442,0.1904331440395327,-23.279894904590527,0.0
300,399.3957306360262,1000,-0.2392429830769046,-0.1687737573573934,0.0704692257195111,70.54981052562283,0.0
301,404.606429086804,1000,0.3120195466565153,0.3364269155801215,0.0244073689236061,92.18327885747344,0.0
302,409.8851086807496,1000,-0.1926015358871723,-0.2877999379446427,0.0951984020574704,50.55980250492266,0.0
303,415.23265633079166,1000,0.2460226129327317,0.2154182830995782,0.0306043298331534,87.55467541944095,0.0
304,420.64997052093,1000,0.6270076176988111,0.0554316358710975,0.5715759818277135,8.840441587860665,0.0
305,426.1379614571938,1000,-0.0505443127068706,0.0112915036001468,0.0618358163070174,-22.346690526248754,0.0
306,431.697551220576,1000,0.2124554153700696,0.271968528595697,0.0595131132256274,71.99720696107593,0.0
307,438.2754791178164,1000,-0.2237494570354844,-0.2814521910776487,0.0577027340421643,74.20249909279914,0.0
308,443.9934204598938,1000,-0.0927472211400332,-0.1133440605886459,0.0205968394486127,77.77281629480309,0.0
309,449.785960666725,1000,-0.0241715880285852,0.038795054866724,0.0629666428953092,-160.59653386605402,0.0
