T,T_idx,category,P_min_needed,imp_100,imp_1k,imp_10k,imp_100k,imp_max,dist_raw,dist_normalized,abs_S,zero_density,spacing_var
129.03596368987516,116,ultra_easy,100.0,81.20245901388645,99.48279271748451,86.21900048947776,97.9876655536001,99.48279271748451,0.542740510080904,0.26105835419025003,0.4046786112909505,48,0.13666689648468283
129.31502749960077,117,easy,1000.0,59.22263961209829,87.46583829855336,92.21539412225695,94.57778148633908,94.57778148633908,0.26367670035529045,0.1269192348404583,0.5389562721958652,48,0.13666689648468283
129.5946948357205,118,very_hard,1000000.0,-21.603909302727253,-56.1856124797044,-31.57022642092255,-60.638459425187484,22.198708496688713,0.01599063576443882,0.007702496895683036,0.3263795084824369,47,0.13287916624909848
129.8749670034706,119,easy,1000.0,30.909935059544864,97.75079314388813,76.82530921678624,18.50633325788183,97.75079314388813,0.29626280351453715,0.14280809271487505,0.1913276867825605,47,0.13287916624909848
130.15584531090948,120,very_hard,1000000.0,-40.032773872523684,-1.5601615045309496,-65.88048459084594,-274.4267742183543,69.0054661877852,0.5771411109534199,0.2783988074702783,0.05588721603586,48,0.13289983325120377
130.4373310689251,121,very_hard,1000000.0,-55.2258268421472,-172.58819667094295,-0.7094529319492386,64.71583675603384,64.71583675603384,0.6503574620075767,0.3139402033593754,0.0799429531409266,48,0.13289983325120377
130.71942559123983,122,ultra_easy,100.0,76.96103753955948,11.912581756605551,9.899946763300656,-31.434260983678563,76.96103753955948,0.3682629396928405,0.17789430748717322,0.2161638728519707,48,0.13289983325120377
131.00213019441767,123,very_hard,1000000.0,25.20947235424772,18.09881645074313,54.87081097987519,37.1184057806795,54.87081097987519,0.08555833651499256,0.04135950910002343,0.3527765979296844,48,0.13289983325120377
131.5693749238609,124,ultra_easy,100.0,79.15898317529623,62.81096455670551,72.47522557081318,70.95294871759957,94.98786088300703,0.4816863929282249,0.23318186864947874,0.3728183028039345,48,0.13289983325120377
131.85391769751516,125,medium,10000.0,16.12809107434308,67.19669038676594,94.87689869708814,97.81279213952031,97.81279213952031,0.766229166582491,0.37119099272479095,0.2350238052483533,48,0.13289983325120377
132.13907584682252,126,very_hard,1000000.0,-17.708582343526757,64.18777523257627,7.9158087992055535,42.98545827655307,64.18777523257627,1.0513873158898548,0.5096941087567004,0.0968332555785105,48,0.13289983325120377
132.42485070264522,127,ultra_easy,100.0,75.6812636209896,-141.24515163231226,-1.0610874748256232,-108.83311179751796,75.6812636209896,1.0728865003523822,0.5204854263599302,0.0417544147817452,49,0.1297825816595223
132.71124359872374,128,ultra_easy,100.0,80.46009525661988,-1.8061488877356777,14.620188310715413,43.07196926732905,80.46009525661988,0.7864936042738577,0.3818191288914111,0.180740277178155,49,0.1297825816595223
132.99825587168257,129,easy,1000.0,73.67325888051732,92.95957068740638,86.38459063710181,69.1650942059272,92.95957068740638,0.4994813313150246,0.24265498860572915,0.3201254057327825,48,0.13158259064624184
133.57414390920067,130,very_hard,1000000.0,-2.8135465051489374,22.764391355870977,28.264267251815404,43.27570615215633,43.27570615215633,0.07640670620307333,0.037171984056183355,0.3999022282693703,48,0.13158259064624184
133.86302236148802,131,medium,10000.0,30.85514702612706,70.31458730860848,79.64186796288361,96.21122901340907,96.21122901340907,0.36528515849042265,0.1778374063889073,0.2593128286358703,48,0.13158259064624184
134.15252556612438,132,ultra_easy,100.0,83.55675665589621,9.88657009687633,39.82082984147326,94.8738294392593,94.8738294392593,0.6039841872494947,0.2942546031309648,0.1183198384495141,48,0.13158259064624184
134.44265487425088,133,failing,inf,-469.28868524917675,-313.5820942436187,-381.31270612005034,-672.5234808299388,-313.5820942436187,0.31385487912299936,0.15301463583611477,0.0230778304001114,48,0.13158259064624184
135.02479722015465,134,easy,1000.0,59.05668453468471,85.8763008282099,99.79453848048765,90.18083429528306,99.79453848048765,0.26828746678077664,0.13098350548097268,0.6929084293684655,48,0.13150897879377477
135.31681297484957,135,ultra_easy,100.0,99.42745368785519,98.69478868501518,81.00516927254482,92.59869254408385,99.42745368785519,0.5603032214756922,0.27374430225818547,0.5502901676435475,48,0.13150897879377477
135.60946026688225,136,ultra_easy,100.0,80.62765749919065,81.57967597775185,90.93369957139946,76.31451190558369,94.26194691408945,0.8529505135083753,0.4170146704593633,0.4072628465550151,49,0.14120775865416932
136.19665492917414,137,medium,10000.0,28.07800965788906,56.633040078897956,84.06345760631378,43.16971489087663,84.06345760631378,1.440145175800268,0.7050894030673577,0.119976614330094,49,0.14120775865416932
136.49120503993046,138,very_hard,1000000.0,63.91451531431258,-157.84197655447483,-356.4660944305588,-538.5659229118716,63.91451531431258,1.6248370146029743,0.796072467154855,0.0242845099280167,49,0.14120775865416932
136.78639216903213,139,easy,1000.0,12.410505605619203,89.77835336878339,89.61820982626134,86.73471042870659,89.77835336878339,1.3296498855013112,0.6519056912150969,0.1689591198078643,49,0.14120775865416932
137.37868299592392,140,ultra_easy,100.0,98.79795876836842,74.31945142302912,75.09854351438607,82.49992703493216,98.79795876836842,0.7373590586095133,0.3620221939379587,0.4595532542629352,50,0.14030962657662963
137.67578945799562,141,ultra_easy,100.0,97.85951111806553,94.01021406807385,83.6164053041545,78.35491958349026,97.85951111806553,0.44025259653781745,0.21630279651963707,0.6054750149690488,49,0.1391816202924918
